"Date","Price","Open","High","Low","Vol.","Change %"
"06/19/2023","145.00","128.10","145.00","128.10","0.03K","3.57%"
"06/14/2023","140.00","140.00","140.00","140.00","0.04K","0.00%"
"06/13/2023","140.00","140.00","140.00","140.00","0.04K","0.00%"
"06/08/2023","140.00","140.00","140.00","140.00","0.26K","0.00%"
"06/06/2023","140.00","140.00","140.00","140.00","0.01K","0.00%"
"06/05/2023","140.00","129.00","140.00","129.00","0.00K","2.19%"
"06/02/2023","137.00","130.00","140.00","121.00","30.03K","9.60%"
"05/31/2023","125.00","134.00","134.00","125.00","0.12K","0.00%"
"05/26/2023","125.00","125.00","125.00","125.00","29.75K","3.31%"
"05/17/2023","121.00","121.00","121.00","121.00","0.03K","0.83%"
"04/24/2023","120.00","120.00","120.00","120.00","0.40K","0.00%"
"04/14/2023","120.00","120.00","120.00","120.00","0.05K","4.35%"
"04/07/2023","115.00","115.00","115.00","115.00","34.00K","-4.17%"
"03/31/2023","120.00","119.00","120.00","119.00","0.10K","3.45%"
"03/28/2023","116.00","116.00","116.00","116.00","0.04K","0.87%"
"03/06/2023","115.00","117.50","117.50","115.00","1.50K","-8.00%"
"03/03/2023","125.00","125.00","129.00","125.00","5.51K","-5.30%"
"03/02/2023","132.00","132.00","132.00","132.00","1.50K","0.00%"
"03/01/2023","132.00","132.00","132.00","132.00","1.10K","0.00%"
"02/23/2023","132.00","135.00","135.00","132.00","1.65K","5.60%"
"02/13/2023","125.00","125.00","125.00","125.00","168.23K","0.00%"
"02/10/2023","125.00","125.00","125.00","125.00","412.82K","-0.95%"
"02/09/2023","126.20","119.00","126.20","119.00","12.19K","5.17%"
"02/06/2023","120.00","119.00","120.00","119.00","0.09K","1.31%"
"02/03/2023","118.45","118.45","118.45","118.45","0.20K","15.00%"
"02/01/2023","103.00","115.00","115.00","103.00","1.16K","3.00%"
"01/24/2023","100.00","100.00","100.00","100.00","5.47K","3.09%"
"01/18/2023","97.00","97.00","97.00","97.00","2.75K","0.00%"
"01/12/2023","97.00","97.00","97.00","97.00","11.30K","-0.51%"
"12/22/2022","97.50","97.50","97.50","97.50","0.50K","0.00%"
"12/19/2022","97.50","97.50","97.50","97.50","95.47K","0.00%"
"12/06/2022","97.50","97.50","97.50","97.50","0.04K","0.00%"
"11/29/2022","97.50","97.50","97.50","97.50","69.29K","0.00%"
"11/25/2022","97.50","97.50","97.50","97.50","0.08K","-2.50%"
"11/16/2022","100.00","95.00","100.00","95.00","0.40K","-2.91%"
"10/28/2022","103.00","119.00","119.00","103.00","4.01K","-0.48%"
"10/11/2022","103.50","103.50","103.50","103.50","0.10K","0.00%"
"10/04/2022","103.50","103.50","103.50","103.50","0.02K","0.00%"
"10/03/2022","103.50","105.00","105.00","103.50","0.50K","-10.00%"
"09/30/2022","115.00","115.00","115.00","115.00","0.50K","15.00%"
"09/22/2022","100.00","100.00","100.00","100.00","0.01K","0.00%"
"09/19/2022","100.00","100.00","100.00","100.00","0.02K","0.00%"
