"Date","Price","Open","High","Low","Vol.","Change %"
"12/12/2022","5.61","5.78","5.78","5.56","5.34M","-2.43%"
"12/09/2022","5.75","5.73","5.77","5.70","5.77M","0.52%"
"12/08/2022","5.72","5.84","5.86","5.71","7.02M","-0.69%"
"12/07/2022","5.76","5.84","5.84","5.76","5.82M","-0.86%"
"12/06/2022","5.81","5.85","5.97","5.81","12.51M","-0.34%"
"12/05/2022","5.83","5.85","5.89","5.78","12.94M","0.52%"
"11/30/2022","5.80","5.78","5.89","5.78","5.52M","-0.85%"
"11/29/2022","5.85","5.76","5.92","5.75","8.01M","1.92%"
"11/28/2022","5.74","5.76","5.77","5.71","6.21M","-0.52%"
"11/25/2022","5.77","5.80","5.85","5.73","5.76M","-0.52%"
"11/24/2022","5.80","5.83","5.86","5.78","6.51M","-0.34%"
"11/23/2022","5.82","5.83","5.83","5.73","9.20M","0.52%"
"11/22/2022","5.79","5.83","5.85","5.72","5.65M","-0.17%"
"11/21/2022","5.80","5.88","5.88","5.76","6.87M","-0.85%"
"11/18/2022","5.85","5.82","5.99","5.75","13.56M","2.45%"
"11/17/2022","5.71","5.76","5.87","5.69","9.05M","-1.21%"
"11/16/2022","5.78","5.98","5.98","5.76","6.96M","-3.18%"
"11/15/2022","5.97","6.11","6.15","5.88","8.07M","-2.13%"
"11/14/2022","6.10","5.94","6.13","5.90","15.49M","3.39%"
"11/11/2022","5.90","5.98","5.98","5.86","6.46M","-0.67%"
"11/10/2022","5.94","5.93","6.04","5.88","9.39M","0.68%"
"11/09/2022","5.90","5.74","5.91","5.73","9.47M","2.97%"
"11/08/2022","5.73","5.76","5.81","5.68","9.38M","-0.52%"
"11/07/2022","5.76","5.94","5.94","5.75","6.62M","-2.54%"
"11/04/2022","5.91","5.97","5.97","5.86","5.55M","-0.51%"
"11/03/2022","5.94","6.30","6.38","5.90","19.16M","-3.57%"
"11/02/2022","6.16","5.98","6.21","5.92","16.43M","4.41%"
